"ID","Title","Content","Category","MediaURL"
"Page_19","Σελίδα 19","18
ΟΙ ΣΗΜΕΙΩΣΕΙΣ ΜΟΥ
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________","Γ Λυκείου",""
"Page_20","Σελίδα 20","Φυσικό περιβάλλον και οικολογική καταστροφή
Ας παρατηρήσουμε τις παρακάτω φωτογραφίες και τα όσα απεικονίζονται, και ας διαμορφώσουμε
ερωτήματα πάνω σε αυτές: Μπορούμε να χρησιμοποιήσουμε κάποιους από τους παρακάτω ενδεικτι­
κούς τύπους:
• Γιατί… ή για ποιους λόγους…;
• Τι θα γινόταν αν…;
• Για ποιο σκοπό…;
• Ποια θα ήταν η διαφορά εάν…;
• Αν υποθέσουμε ότι…
• Τι θα συνέβαινε αν γνωρίζαμε ότι…;
• Τι θα άλλαζε αν…;
Στη συνέχεια, ας επιλέξουμε κάποια ή κάποιες από αυτές και ας τη συζητήσουμε για λίγα λεπτά. 
19
1.4 ΟΙΚΟ­ΘΕΟΛΟΓΙΑ","Γ Λυκείου",""
"Page_21","Σελίδα 21","Οικο­θεολογία: Η ευθύνη των χριστιανών για το περιβάλλον
Ο καθένας και η καθεμία ας μελετήσουμε κείμενα που αναφέρονται στην ευθύνη των χριστιανών για
το περιβάλλον και ας επιλέξουμε ένα από τα ζητήματα που θίγονται μέσα σε αυτά, αιτιολογώντας γρα­
πτά την επιλογή μας. 
Στη συνέχεια, ας μοιραστούμε αυτό που ξεχωρίσαμε με τον διπλανό/τη διπλανή μας και ας καταλή­
ξουμε σε κοινές παραδοχές. Στο τέλος, θα ανακοινώσουμε και θα συζητήσουμε στην ολομέλεια τα απο­
τελέσματα της εργασίας μας. 
Αποφθέγματα Αγίων, θεολόγων και χριστιανών που αναφέρονται στο περιβάλλον:
α. Ελεήμων καρδιά
Καρδιά ελεήμων είναι μία καρδιά που καίγεται για ολόκληρη την κτίση, για τους ανθρώπους, για
τα όρνια, για τα ζώα… και για όλα τα κτίσματα. Με την ανάμνηση και τη θέα τους τρέχουν από τα μάτια
του ανθρώπου δάκρυα. Από την πολλή και σφοδρή αγάπη που συνέχει την καρδιά του δεν μπορεί να
ανεχθεί ή να ακούσει ή να δει κάποια καταστροφή να γίνει μέσα στην κτίση. Γι’ αυτό και για τα άλογα
ζώα και για τα ερπετά… κάθε στιγμή προσφέρει προσευχή με δάκρυα, για να τα διαφυλάξει και να τα
ελεήσει ο Θεός.
Αββάς Ισαάκ ο Σύρος, Λόγοι Ασκητικοί
β. Να αγαπάτε τα δέντρα!
Στη δεκαετία του 1960, όταν ήμουν διάκονος στη Μονή Αγίου Ιωάννου Θεολόγου στην Πάτμο, ο
γέροντάς μας, ο πατήρ Αμφιλόχιος, συνήθιζε να μας λέει: «Γνωρίζετε πως ο Θεός μάς έδωσε μία ακόμη
εντολή, που δεν αναφέρεται στην Αγία Γραφή; Είναι η εντολή να αγαπάτε τα δέντρα». Πίστευε πως
όποιος δεν αγαπούσε τα δέντρα δεν αγαπούσε τον Χριστό. «Όταν φυτεύετε ένα δέντρο», μας έλεγε,
«φυτεύετε ελπίδα, φυτεύετε ειρήνη, φυτεύετε αγάπη και θα λάβετε τη χάρη του Θεού». Ήταν ένας
οικολόγος πολύ πριν η οικολογία έρθει στην επικαιρότητα. Ακούγοντας τις εξομολογήσεις των χωρικών,
τους έβαζε ως επιτίμιο ή ποινή να φυτέψουν ένα δέντρο. Και δεν ήταν μόνο αυτό: ο ίδιος περιφερόταν
στο νησί για να δει πώς πηγαίνουν τα επιτίμια των χωρικών, να δει αν πότιζαν τακτικά το δέντρο που
είχαν φυτέψει και αν το φρόντιζαν να μην το φάνε οι κατσίκες. Το παράδειγμα και η επίδρασή του με­
ταμόρφωσαν το νησί: εκεί που πριν ογδόντα χρόνια το νησί ήταν γεμάτο ξερές και γυμνές πλαγιές, σή­
μερα φύονται πεύκα και ευκάλυπτοι. «Να αγαπάτε τα δέντρα», επέμενε ο πατήρ Αμφιλόχιος. Δεν είχε
δίκιο; Δεν μπορούμε να σώσουμε ό,τι δεν αγαπάμε.
Κάλλιστος Ware, μητρ. Διοκλείας,
Αρχή Ημέρας. Η ορθόδοξη προσέγγιση της Δημιουργίας
γ. Οι άνθρωποι θα μείνουν πτωχοί γιατί δεν θα ’χουν αγάπη στα δέντρα.
Άγιος Κοσμάς ο Αιτωλός
δ. Αγάπη για την Δημιουργία και τον Δημιουργό
Βλέποντας τη φύση, τα δέντρα, τα λουλούδια, τα πουλιά, τις μέλισσες, τα άνθη, τη θάλασσα, τα
ψάρια, τα άστρα, το φεγγάρι, τον ήλιο και τα τόσα άλλα υπέροχα δημιουργήματά του, στρέφουμε τον
νου μας προς τον Θεό και δοξάζοντάς Τον μέσα από αυτά, προσπαθούμε να καταλάβουμε πόσο ωραία
και θαυμάσια είναι, και αγωνιζόμαστε να τα αγαπήσουμε. Όταν τα αγαπήσουμε όλα αυτά, τότε η
αγάπη μας ανεβαίνει προς τον δημιουργό μας, κι έτσι πραγματικά και αληθινά Τον αγαπάμε.
Άγιος Πορφύριος
20","Γ Λυκείου",""
"Page_22","Σελίδα 22","Δράσεις εκπροσώπων του Χριστιανισμού ως προς το οικολογικό ζήτημα 
Σε ομάδες ας αναζητήσουμε στοιχεία και ας μελετήσουμε μια περίπτωση σημαντικής δράσης για το
περιβάλλον, με άξονες τα εξής ερωτήματα: Γιατί ο Οικουμενικός Πατριάρχης Βαρθολομαίος φέρει την
επονομασία «Πράσινος Πατριάρχης»; Τι ενδεχομένως κινητοποιεί τον Οικ. Πατριάρχη Βαρθολομαίο ή
και άλλα θρησκευτικά πρόσωπα να αναλαμβάνουν τέτοιου είδους δράσεις ή να ενεργούν με αυτόν
τον τρόπο για το περιβάλλον; Τι μπορεί να σκέφτονται ή να πιστεύουν για τη σχέση του ανθρώπου με
το περιβάλλον; Πόσο αποτελεσματική μπορεί να είναι μια τέτοια πρόταση ή τι αντίκτυπο μπορεί να
έχει σε έναν σύγχρονο άνθρωπο; 
Διακήρυξη της Βενετίας
Συγκεντρωθήκαμε σήμερα εδώ, με πνεύμα ειρήνης, για το καλό όλων των ανθρώπων και για τη
φροντίδα της Δημιουργίας… Μας ανησυχούν οι αρνητικές επιπτώσεις για την ανθρωπότητα και για
όλη τη Δημιουργία, οι οποίες προκύπτουν από την υποβάθμιση κάποιων από τους βασικούς φυσικούς
πόρους, όπως το νερό, ο αέρας και η γη, που έχει προκληθεί από μια οικονομική και τεχνολογική πρό­
οδο, η οποία δεν αναγνωρίζει και δεν λαμβάνει υπόψη της τα όριά της…
Αυτό που απαιτείται, είναι μια πράξη μετάνοιας από την πλευρά μας και μια ανανεωμένη προσπά­
θεια να δούμε τους εαυτούς μας, ο ένας τον άλλον και τον κόσμο γύρω μας μέσα στην προοπτική του
θεϊκού σχεδίου για τη Δημιουργία. Το πρόβλημα δεν είναι απλώς οικονομικό και τεχνολογικό∙ είναι
ηθικό και πνευματικό. Η λύση σε οικονομικό και τεχνολογικό επίπεδο μπορεί να βρεθεί μόνο αν υπο­
στούμε, με τον πιο ριζικό τρόπο, μια εσωτερική μεταβολή, που μπορεί να οδηγήσει σε αλλαγή του τρό­
που ζωής μας και των μη αειφόρων προτύπων κατανάλωσης και παραγωγής. Μια γνήσια μεταστροφή
εν Χριστώ θα μας δώσει τη δυνατότητα να αλλάξουμε τον τρόπο που σκεφτόμαστε και ενεργούμε…
Ως εκ τούτου, καλούμε όλους τους καλοπροαίρετους ανθρώπους να στοχαστούν τη σημασία των
παρακάτω ηθικών στόχων:
1. Να σκεφτόμαστε τα παιδιά του κόσμου όταν εξετάζουμε και αξιολογούμε τις επιλογές μας για
δράση.
2. Να είμαστε ανοιχτοί στη μελέτη των αληθινών αξιών βασισμένων στον φυσικό νόμο, που συ­
ντηρεί κάθε ανθρώπινο πολιτισμό.
3. Να χρησιμοποιούμε την επιστήμη και την τεχνολογία με πλήρη και εποικοδομητικό τρόπο, ανα­
γνωρίζοντας παράλληλα ότι τα επιστημονικά ευρήματα πρέπει πάντα να αξιολογούνται υπό το
φως της κεντρικής θέσης του ανθρώπου, του κοινού καλού και του εσωτερικού σκοπού της Δη­
μιουργίας. Η επιστήμη μπορεί να μας βοηθήσει να διορθώσουμε τα λάθη του παρελθόντος,
προκειμένου να αυξήσουμε την πνευματική και υλική ευημερία της παρούσης και των μελλο­
ντικών γενεών. Η αγάπη για τα παιδιά μας είναι εκείνη που θα μας υποδείξει το δρόμο που πρέ­
πει να ακολουθήσουμε προς το μέλλον.
4. Να είμαστε ταπεινόφρονες σχετικά με την ιδέα της ιδιοκτησίας και να είμαστε ανοιχτοί στις απαι­
τήσεις της αλληλεγγύης. Η θνητότητά μας, σε συνδυασμό με την αδυναμία της κρίσης μας, μας
προειδοποιεί να μην κάνουμε πράγματα μη αναστρέψιμα σε σχέση με ό,τι επιλέγουμε να θεω­
ρούμε ιδιοκτησία μας κατά τη σύντομη διαμονή μας πάνω σε τούτη τη γη. Δεν μας έχει δοθεί
απεριόριστη εξουσία πάνω στην πλάση∙ είμαστε απλώς διαχειριστές της κοινής κληρονομιάς.
21","Γ Λυκείου",""
"Page_23","Σελίδα 23","5. Να αναγνωρίζουμε την ποικιλομορφία των καταστάσεων και των ευθυνών στο έργο για ένα κα­
λύτερο παγκόσμιο περιβάλλον. Δεν έχουμε την προσδοκία να αναλάβει κάθε άνθρωπος και
κάθε θεσμός το ίδιο φορτίο. Ο καθένας έχει να διαδραματίσει ένα ρόλο, αλλά για να γίνουν σε­
βαστές οι απαιτήσεις της δικαιοσύνης και της φιλανθρωπίας, οι πιο ευημερούσες κοινωνίες
πρέπει να φέρουν το μεγαλύτερο φορτίο και απαιτείται από αυτές μια θυσία μεγαλύτερη από
εκείνη που μπορούν να προσφέρουν οι φτωχές. Οι θρησκείες, οι κυβερνήσεις και οι θεσμοί
αντιμετωπίζουν πολλές διαφορετικές καταστάσεις∙ αλλά βάσει της αρχής της συμπληρωματι­
κότητας, όλοι μπορούν να αναλάβουν κάποιες εργασίες, κάποιο μέρος της κοινής προσπάθειας.
Κοινή Διακήρυξη Πάπα Ιωάννη Παύλου Β΄ και Οικουμενικού Πατριάρχη Βαρθολομαίου, 2002
Ο άνθρωπος ως φύλακας του περιβάλλοντος
Μετά από όσα μάθαμε στην ενότητα, τι μπορούμε να κάνουμε εμείς; Τι δυνατότητες δικής μας παρέμ­
βασης υπάρχουν;
Ας αναλάβουμε πρωτοβουλίες για ευαισθητοποίηση και δράσεις που αφορούν την προστασία του περι­
βάλλοντος (π.χ. ανακύκλωση, αναδάσωση, εθελοντική δασοπροστασία, καθαρισμός παραλίας κ.λπ.).
22","Γ Λυκείου",""
"Page_24","Σελίδα 24","23
ΟΙ ΣΗΜΕΙΩΣΕΙΣ ΜΟΥ
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________
_____________________________________________________________________________","Γ Λυκείου",""
"Page_25","Σελίδα 25","24
• Πλούτος και φτώχεια
• Η ηθική της εργασίας
• Η μοναξιά του ανθρώπου
• Η επανάσταση του Χριστιανισμού
2. Ο ΧΡΙΣΤΙΑΝΙΣΜΟΣ ΑΠΕΝΑΝΤΙ
ΣΤΙΣ ΠΡΟΚΛΗΣΕΙΣ ΤΗΣ ΕΠΟΧΗΣ","Γ Λυκείου",""
"Page_26","Σελίδα 26","Κοινωνικές διαστάσεις του πλούτου και της φτώχειας
Ας παρατηρήσουμε τα παρακάτω σκίτσα και ας απαντήσουμε στα ερωτήματα: 1) Με ποιον τρόπο συν­
δέονται οι πληροφορίες που παρουσιάζονται σε αυτά με ό,τι ήδη γνωρίζουμε; 2) Ποιες από τις νέες
ιδέες που αποκτήσαμε, επεκτείνουν ή ωθούν τη σκέψη μας σε νέες κατευθύνσεις; Ποιες ερωτήσεις ή
αναζητήσεις μάς γεννιούνται αυτήν τη στιγμή;
Ο Χριστιανισμός απέναντι στη φτώχεια, τον πλούτο και την ιδιοκτησία
Σε ομάδες ας επεξεργαστούμε το υλικό που ακολουθεί και ας ανακαλύψουμε στοιχεία που αναδεικνύ­
ουν τη στάση του Χριστιανισμού απέναντι στη φτώχεια, τον πλούτο και την ιδιοκτησία.
Στο τέλος θα παρουσιάσουμε στην ολομέλεια τα αποτελέσματα της μελέτης μας και θα συζητήσουμε
πάνω σε αυτά.
Περί πλούτου
Αυτά τα λέω και δεν θα πάψω να τα λέω, κι ας με κατηγορούν πολλοί. «Όλο με τους πλουσίους
τα βάζεις», διαμαρτύρονται. Πράγματι, όχι όμως με όλους, αλλά μόνο μ’ εκείνους που κάνουν κακή
χρήση του πλούτου τους. Δεν χτυπάω τον πλούσιο, αλλά τον άρπαγα. Άλλο πλούσιος, άλλο άρπαγας.
Να ξεχωρίζουμε τα πράγματα, για να μη δημιουργείται σύγχυση ή παρανόηση. Είσαι πλούσιος; Δεν
σε εμποδίζω. Αρπάζεις; Σε αποδοκιμάζω. Έχεις τα κτήματά σου; Να τα χαίρεσαι. Παίρνεις τα ξένα; Δεν
25
2.1 ΠΛΟΥΤΟΣ ΚΑΙ ΦΤΩΧΕΙΑ
Pawel Kuczynski
Joaquin Salvador Lavado «Quino», 
Το σκάκι των τάξεων (Πρόβλημα: Τα μαύρα παίζουν 
και κάνουν ματ, όποτε τους αρέσει).","Γ Λυκείου",""
"Page_27","Σελίδα 27","μπορώ να σωπάσω. Θέλεις να με πετροβολήσεις; Είμαι έτοιμος και το αίμα μου να χύσω, φτάνει να
σε σταματήσω από την αμαρτία. Δεν νοιάζομαι για το μίσος, δεν τρομάζω από την πολεμική. Για ένα
πράγμα μόνο νοιάζομαι, για την προκοπή εκείνων που με ακούνε. […]
Άχρηστοι είναι οι πλούσιοι, ναι, άχρηστοι, εκτός κι αν είναι ελεήμονες και φιλάνθρωποι. Μα, δυ­
στυχώς, λίγοι πλούσιοι, πολύ λίγοι ξεχωρίζουν για τη φιλανθρωπία τους. Οι περισσότεροι είναι βου­
τηγμένοι στη φιλαυτία, την ασπλαχνία, την αμαρτία. Γι’ αυτό μην τους ζηλεύεις. Εσύ να σκέφτεσαι…
τον ίδιο το Χριστό, ο οποίος δεν είχε πού να γείρει το κεφάλι Του. Μιμήσου τη φτώχεια Εκείνου και
των αγίων Του, που ήταν στερημένοι από τα υλικά αγαθά, είχαν όμως αμύθητα πνευματικά πλούτη…
Ακόμα, δηλαδή, κι αν είχες δικές σου την ξηρά και τη θάλασσα, τις χώρες και τις πολιτείες της οικου­
μένης, αν δούλευε για σένα η ανθρωπότητα, αν έδιναν για χάρη σου οι πηγές χρυσάφι αντί για νερό,
και τότε θα έλεγα πως δεν αξίζεις ούτε τρεις δεκάρες, αφού θα έχανες τη Βασιλεία των Ουρανών. […]
Μη νομίζεις ότι, με το ν’ αποκτήσεις πολλά, αποκτάς και αληθινή ηδονή. Ηδονή και ευχαρίστηση
και ηρεμία έχεις με το να μη θέλεις να πλουτίζεις. Αν κυνηγάς τον πλούτο, ποτέ δεν θα πάψεις να βα­
σανίζεσαι. Γιατί η επιθυμία του πλούτου είναι έρωτας ανικανοποίητος… Όσο περισσότερα χρήματα
επιθυμείς, τόσο μεγαλύτερη γίνεται η αγωνία σου… Ο Θεός σ’ έκανε πλούσιο για να βοηθάς όσους
έχουν ανάγκη, για να βρεις τη συγχώρηση των αμαρτημάτων σου με τη φιλανθρωπία. Δεν σου έδωσε
χρήματα για να τα φυλάς και να καταστραφείς, αλλά για να τα μοιράζεις και να σωθείς.
Άγιος Ιωάννης ο Χρυσόστομος
Πλούτος και πλεονεξία
«Ποιον αδικώ», λέει [ο πλούσιος], «προστατεύοντας αυτά που μου ανήκουν;»
Πες μου, λοιπόν, τι σου ανήκει; Από πού τα πήρες και τα έφερες στη ζωή σου; Όπως αυτός που
βρίσκει θέση στο θέατρο κι εμποδίζει αυτούς που μπαίνουν ύστερα, θεωρώντας δικό του αυτό που
είναι για κοινή χρήση όλων, τέτοιοι είναι οι πλούσιοι. Αφού απόχτησαν πρώτοι τα κοινά αγαθά, τα θε­
ωρούν δικά τους για την προτεραιότητα. Αν έπαιρνε καθένας ό,τι του χρειαζόταν για την ικανοποίηση
της ανάγκης του κι άφηνε σ’ όποιον είχε ανάγκη ό,τι ήταν γι’ αυτόν περισσό, κανένας δε θα ήταν πλού­
σιος, κανένας δε θα ήταν φτωχός. Γυμνός δεν ήρθες στον κόσμο; Γυμνός δεν θα επιστρέψεις στη γη;
Πού τα βρήκες αυτά που έχεις τώρα; Αν πιστεύεις ότι σ’ τα χάρισε η τύχη, είσαι άθεος, δεν αναγνωρίζεις
τον Δημιουργό, δεν νιώθεις ευγνωμοσύνη γι’ Αυτόν που σ’ τα έδωσε∙ αν όμως παραδέχεσαι ότι προ­
έρχονται απ’ τον Θεό, πες μου για ποιο λόγο σ’ τα έδωσε; Μήπως είναι άδικος ο Θεός και μοιράζει
άνισα τα απαραίτητα για τη ζωή; Γιατί εσύ είσαι πλούσιος κι εκείνος φτωχός; Για κανένα άλλο λόγο
παρά για να ανταμειφθείς εσύ για την καλοσύνη και τη σωστή διαχείριση της περιουσίας, κι εκείνος
για να κερδίσει τα μεγάλα έπαθλα της υπομονής.
Όμως εσύ τα έκρυψες όλα στους αχόρταγους κόλπους της πλεονεξίας∙ νομίζεις λοιπόν ότι κανένα
δεν αδικείς, όταν τόσους στερείς από τα αγαθά αυτά; Ποιος είναι πλεονέκτης; Όποιος δεν περιορίζεται
στα απαραίτητα. Ποιος άρπαγας; Εκείνος που αφαιρεί την περιουσία των άλλων. Εσύ δεν είσαι πλεο­
νέκτης; Δεν είσαι άρπαγας; Δεν κρατάς για τον εαυτό σου, όσα σου δόθηκαν για να τα διαχειρισθείς
προς όφελος όλων; Αυτός που γδύνει τον ντυμένο θα ονομαστεί λωποδύτης, αλλά μήπως και αυτός
που δεν ντύνει τον γυμνό, ενώ μπορεί, δεν αξίζει αυτή την ονομασία;
Το ψωμί που αποθηκεύεις είναι του πεινασμένου, τα ρούχα που φυλάς στις αποθήκες σου είναι
του γυμνού, τα παπούτσια που τα ’χεις και σαπίζουν είναι του ξυπόλυτου, τα λεφτά που θάβεις για να
μη σ’ τα κλέψουν είναι του φτωχού. Είναι τόσοι αυτοί που αδικείς όσοι αυτοί που θα μπορούσες να
βοηθήσεις.
Μέγας Βασίλειος, Ομιλία εις το «Καθελώ μου τάς ἀποθήκας…» καί περί πλεονεξίας
26","Γ Λυκείου",""
"Page_28","Σελίδα 28","Επίγειοι θησαυροί
19Μη μαζεύετε θησαυρούς πάνω στη γη, όπου τους αφανίζει ο σκόρος και η σκουριά, κι όπου οι
κλέφτες κάνουν διαρρήξεις και τους κλέβουν. 20Αντίθετα, να μαζεύετε θησαυρούς στον ουρανό, όπου
δεν τους αφανίζουν ούτε ο σκόρος ούτε η σκουριά, κι όπου οι κλέφτες δεν κάνουν διαρρήξεις και δεν
τους κλέβουν. 21Γιατί όπου είναι ο θησαυρός σας εκεί θα είναι και η καρδιά σας.
Ευαγγέλιο κατά Ματθαίον 6, 19­21
Ο πλούσιος και ο φτωχός Λάζαρος
19Κάποιος άνθρωπος ήταν πλούσιος, φορούσε πολυτελή ρούχα και το τραπέζι του κάθε μέρα ήταν
λαμπρό. 20Κάποιος φτωχός όμως, που τον έλεγαν Λάζαρο, ήταν πεσμένος κοντά στην πόρτα του σπιτιού
του πλουσίου, γεμάτος πληγές, 21και προσπαθούσε να χορτάσει από τα ψίχουλα που έπεφταν από το
τραπέζι του πλουσίου. Έρχονταν και τα σκυλιά και του έγλειφαν τις πληγές.22Κάποτε πέθανε ο φτωχός,
και οι άγγελοι τον πήγαν κοντά στον Αβραάμ. Πέθανε κι ο πλούσιος και τον έθαψαν. 23Στον άδη που
ήταν και βασανιζόταν, σήκωσε τα μάτια του και είδε από μακριά τον Αβραάμ και κοντά του τον Λάζαρο.
24Τότε φώναξε ο πλούσιος και είπε: «πατέρα μου Αβραάμ, σπλαχνίσου με και στείλε τον Λάζαρο να
βρέξει με νερό την άκρη του δάχτυλού του και να μου δροσίσει τη γλώσσα, γιατί υποφέρω μέσα σ’
αυτή τη φωτιά».
25Ο Αβραάμ όμως του απάντησε: «παιδί μου, θυμήσου ότι εσύ απόλαυσες την ευτυχία στη ζωή
σου, όπως κι ο Λάζαρος τη δυστυχία. Τώρα λοιπόν αυτός χαίρεται εδώ, κι εσύ υποφέρεις. 26Κι εκτός
απ’ όλα αυτά, υπάρχει ανάμεσά μας μεγάλο χάσμα, ώστε αυτοί που θέλουν να διαβούν από ’δω σ’
εσάς να μην μπορούν· ούτε οι από ’κει μπορούν να περάσουν σ’ εμάς». 27Είπε πάλι ο πλούσιος: «τότε
σε παρακαλώ, πατέρα, στείλε τον στο σπίτι του πατέρα μου, 28να προειδοποιήσει τους πέντε αδερφούς
μου, ώστε να μην έρθουν κι εκείνοι σ’ αυτόν εδώ τον τόπο των βασάνων». 29Ο Αβραάμ του λέει: «έχουν
τα λόγια του Μωυσή και των προφητών· ας υπακούσουν σ’ αυτά». 30«Όχι, πατέρα μου Αβραάμ», του
λέει εκείνος, «δεν αρκεί· αλλά αν κάποιος από τους νεκρούς πάει σ’ αυτούς, θα μετανοήσουν». 31Του
λέει τότε ο Αβραάμ: «αν δεν υπακούνε στα λόγια του Μωυσή και των προφητών, ακόμη κι αν αναστη­
θεί κάποιος από τους νεκρούς, δεν πρόκειται να πεισθούν».
Ευαγγέλιο κατά Λουκάν 16, 19­31
Και άγιος και κλέφτης
Ζούσε στην Αλεξάνδρεια μια ανύπαντρη χριστιανή γυναίκα που φαινόταν ταπεινή, στην πραγμα­
τικότητα όμως ήταν περήφανη και πολύ φιλάργυρη. Ήταν μάλλον φιλόχρυση, παρά φιλόχριστη. Δεν
είχε προσφέρει ποτέ κάτι από την περιουσία της ούτε σε ξένο, ούτε σε φτωχό, ούτε σε καταπιεσμένο…
Αυτή τη γυναίκα…, ο αγιότατος Μακάριος, ο πρεσβύτερος και προϊστάμενος του λεπροκομείου, θέ­
λησε –κατά κάποιον τρόπο– να την εγχειρήσει σα γιατρός, για να την ανακουφίσει από την πλεονεξία,
και επινόησε το εξής τέχνασμα… Πήγε και τη βρήκε και της είπε: «Έχουν πέσει στα χέρια μου πολύτιμοι
λίθοι, σμαράγδια και υάκινθοι. Δεν ξέρω αν προέρχονται από κλοπή ή από νόμιμο εμπόριο. Δεν έχουν
αποτιμηθεί, μιας και είναι πέρα από κάθε αποτίμηση. Ο ιδιοκτήτης τους τους πουλάει πεντακόσια νο­
μίσματα…». Πέφτει τότε αυτή στα πόδια του και του λέει: «Να μην τους αγοράσει άλλος, σε παρα­
καλώ… Αγόρασέ τους εσύ για λογαριασμό μου…». Πήρε, λοιπόν, ο Μακάριος απ’ αυτήν τα πεντακόσια
νομίσματα, τα διέθεσε όμως για τις ανάγκες του λεπροκομείου.
Περνούσε ο καιρός, μα αυτή δίσταζε να του το υπενθυμίσει, επειδή ο άγιος είχε μεγάλη υπόληψη
στην Αλεξάνδρεια… Τελικά, κάποια στιγμή που τον συνάντησε στην εκκλησία, του είπε: «Σε παρακαλώ,
πες μου, τι έγινε με κείνους τους πολύτιμους λίθους για τους οποίους έδωσα τα πεντακόσια νομί­
σματα;». Αυτός της απάντησε: «Από την ημέρα που έδωσες τα χρήματα, πλήρωσα την αξία των λίθων.
Αν θέλεις να τους δεις, έλα στο σπίτι μου. Εκεί βρίσκονται. Δες αν σου αρέσουν, αλλιώς πάρε πίσω τα
27","Γ Λυκείου",""
"Page_29","Σελίδα 29","χρήματά σου». Κι εκείνη πήγε πολύ ευχαρίστως. Στους επάνω ορόφους του λεπροκομείου βρίσκονταν
οι λεπρές γυναίκες και στους κάτω οι λεπροί άνδρες. Όταν φτάσανε στην είσοδο, τη ρώτησε: «Τι θέλεις
να δεις πρώτα; Τους υάκινθους ή τα σμαράγδια;». Του απάντησε: «Ό,τι νομίζεις». Τότε την ανεβάζει
στους επάνω ορόφους, της δείχνει ακρωτηριασμένες γυναίκες με πληγιασμένα πρόσωπα, και της λέει:
«Να οι υάκινθοι». Κατόπιν την κατεβάζει στα κάτω πατώματα και της δείχνει τους άνδρες λέγοντας:
«Να τα σμαράγδια. Και νομίζω ότι δε θα βρεθούν πολυτιμότερα. Αν, λοιπόν, σου αρέσουν, πάει καλά,
αλλιώς πάρε πίσω τα χρήματά σου». Μετανιωμένη αυτή βγήκε και, αφού πήγε στο σπίτι της, αρρώ­
στησε από τη στενοχώρια της που δεν έκανε ένα τέτοιο καλό σύμφωνα με το θέλημα του Θεού, αλλά
αναγκαστικά. Αργότερα ευχαρίστησε τον Μακάριο και πορεύτηκε στη ζωή της όπως έπρεπε.
Παλλάδιος, Λαυσαϊκόν
Οι δύο τρόποι
Υπάρχουν δύο τρόποι ύπαρξης του ανθρώπου, αντίθετοι μεταξύ τους: Αφενός ο τρόπος ύπαρξης
που βασίζεται στο «να έχεις», και αφετέρου ο τρόπος ύπαρξης που βασίζεται στο «να είσαι». Κατά
τον πρώτο τρόπο, ο άνθρωπος νιώθει ότι το νόημα και η αξία του θεμελιώνονται στο να αποκτά και
να κατέχει διάφορα αγαθά. Νιώθει ότι με αυτά καταξιώνεται. Σ’ αυτή την περίπτωση, αυτό που μετρά
αποφασιστικά είναι ο πλούτος και η κοινωνική ισχύς. Αντίθετα, κατά τον δεύτερο τρόπο ύπαρξης, η
ζωή του ανθρώπου θεμελιώνεται στην ποιότητα της ίδιας του της ύπαρξης, στο «τι είδους» άνθρωπος
είναι ο ίδιος. Σ΄ αυτή την περίπτωση μετρά η εσωτερική καλλιέργεια και η πνευματική συγκρότηση
του ανθρώπου. […] Για τον Χριστιανισμό ο άνθρωπος είναι διαχειριστής των υλικών αγαθών. Και πρέπει
να τα διαχειρίζεται έτσι ώστε να διακονείται η ανθρώπινη ζωή, η αξιοπρέπεια και η συνύπαρξη. […] Ο
Απ. Παύλος μάς δείχνει ότι και τα πιο υψηλά πνευματικά επιτεύγματα αν πραγματοποιούνται δίχως
αγάπη, δεν έχουν καμία αληθινή αξία. Το ίδιο ισχύει και για την αλληλεγγύη προς τους ανθρώπους
που έχουν ανάγκη. Δεν αρκεί να γίνεται σαν ένα τυπικό ή κοινωνικό καθήκον. Αληθινά εκκλησιαστικό
είναι όταν εμπνέεται από την αγάπη προς τον άλλον άνθρωπο, δηλαδή όταν τον άλλον τον δεχόμαστε
στη ζωή μας ως ισότιμο, ως εικόνα του Χριστού. 
Αθ. Παπαθανασίου & Μ. Κουκουνάρας Λιάγκης, Ζητήματα Χριστιανικής Ηθικής
28
Fritz Eichenberg, Ο Χριστός στο συσσίτιο (Christ in the breadline)","Γ Λυκείου",""
